,index,HA,workplace_name,workplace_address,city,date_cluster_confirmed_public_health,date_cluster_no_longer_active,earliest_reported_cases,latest_reported_cases,workplace_classification,cases_when_cluster_confirmed,total_cases,workplace_status,closure_y_n,closed_by_order,voluntary_closure,closure_date,partially_closed,unknown_closure_type,open,days_since_last_case,active_clusters,cluster_confirmed_epidate,doc_page_number,cluster_closed_epidate,file,flag
7999,1045.0,vch,,,vancouver,2022-01-02,,2022-01-02,2022-01-17,other,,5.0,managed without closure (not closed),no,no,no,,no,no,yes,,yes,1-2022,,,f22-1445 records_part7.pdf,
8000,1.0,fha,,,langley,2021-04-01,2021-06-13,,,warehouse,31.0,31.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8001,2.0,fha,,,langley,2021-04-01,2021-04-30,,,farm/agriculture,50.0,50.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8002,3.0,fha,,,langley,2021-04-01,2021-04-24,,,personal care,4.0,4.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8003,4.0,fha,,,surrey,2021-04-01,2021-04-23,,,gym/fitness,7.0,7.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8004,5.0,fha,,,surrey,2021-04-01,2021-04-22,,,restaurant/bar/l ounge,9.0,9.0,[1] closed,yes,yes,unknown,2021-04-12,no,no,yes,,no,13-2021,,15-2021,f22-1445 records_part7.pdf,
8005,6.0,fha,,,burnaby,2021-04-01,2021-04-21,,,gym/fitness,12.0,12.0,[1] closed,yes,yes,unknown,2021-04-07,no,no,yes,,no,13-2021,,14-2021,f22-1445 records_part7.pdf,
8006,7.0,fha,,,mission,2021-04-01,2021-04-19,,,restaurant/bar/l ounge,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-01,no,no,yes,,no,13-2021,,13-2021,f22-1445 records_part7.pdf,
8007,8.0,fha,,,abbotsford,2021-04-01,2021-04-19,,,gym/fitness,12.0,12.0,[1] closed,yes,yes,unknown,2021-04-03,no,no,yes,,no,13-2021,,13-2021,f22-1445 records_part7.pdf,
8008,9.0,fha,,,maple ridge,2021-04-01,2021-04-18,,,restaurant/bar/l ounge,16.0,16.0,[1] closed,yes,yes,unknown,2021-04-06,no,no,yes,,no,13-2021,,14-2021,f22-1445 records_part7.pdf,
8009,10.0,fha,,,chilliwack,2021-04-01,2021-04-17,,,maintenance/tra des/construction,4.0,4.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8010,11.0,fha,,,burnaby,2021-04-01,2021-04-14,,,restaurant/bar/l ounge,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-05,no,no,yes,,no,13-2021,,14-2021,f22-1445 records_part7.pdf,
8011,12.0,fha,,,coquitlam,2021-04-01,2021-04-14,,,office,4.0,4.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8012,13.0,fha,,,surrey,2021-04-01,2021-04-14,,,office,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-03,no,no,yes,,no,13-2021,,13-2021,f22-1445 records_part7.pdf,
8013,14.0,fha,,,delta,2021-04-01,2021-04-06,,,transportation,3.0,3.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8014,15.0,vch,,,vancouver,2021-04-01,,2021-04-01,2021-05-01,food processing,,7.0,partially closed or widespread isolation by ph,yes,no,no,2021-03-24,yes,no,no,,no,13-2021,,12-2021,f22-1445 records_part7.pdf,
8015,16.0,vch,,,vancouver,2021-04-01,,2021-04-01,2021-04-23,school/daycare,,3.0,partially closed or widespread isolation by ph,yes,no,no,,yes,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8016,17.0,fha,,,urrey,2021-04-02,2021-04-28,,,manufacturing/in dustry,4.0,4.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8017,18.0,fha,,,urrey,2021-04-02,2021-04-18,,,retail,5.0,5.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8018,19.0,fha,,,ort oquitlam,2021-04-02,2021-04-18,,,first responder,3.0,3.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8019,20.0,fha,,,angley,2021-04-02,2021-04-17,,,farm/agriculture,5.0,5.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8020,21.0,fha,,,urnaby,2021-04-02,2021-04-16,,,food processing,6.0,6.0,[1] closed,yes,yes,unknown,2021-04-05,no,no,yes,,no,13-2021,,,f22-1445 records_part7.pdf,
8021,22.0,fha,,,elta,2021-04-02,2021-04-10,,,office,3.0,3.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8022,23.0,fha,,,oquitlam,2021-04-02,2021-04-07,,,other,5.0,5.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8023,24.0,fha,,,angley,2021-04-02,2021-04-05,,,retail,4.0,4.0,,no,no,unknown,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8024,25.0,vch,,,ancouver,2021-04-02,,2021-04-02,2021-04-22,other,,3.0,voluntarily closed by operator,yes,no,yes,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8025,26.0,vch,,,ancouver,2021-04-02,,2021-04-02,2021-04-21,gym/fitness,,4.0,voluntarily closed by operator,yes,no,yes,,no,no,no,,no,13-2021,,,f22-1445 records_part7.pdf,
8026,27.0,vch,,,ancouver,2021-04-02,,2021-04-02,2021-04-21,other,,3.0,not a worksite,no,no,no,,no,no,yes,,no,13-2021,,,f22-1445 records_part7.pdf,
8027,28.0,fha,,,urnaby,2021-04-03,2021-04-22,,,gym/fitness,6.0,6.0,[1] closed,yes,yes,unknown,2021-04-02,no,no,yes,,no,13-2021,,,f22-1445 records_part7.pdf,
8028,29.0,fha,,,itt meadows,2021-04-04,2021-05-03,,,farm/agriculture,8.0,8.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8029,30.0,fha,,,elta,2021-04-04,2021-04-16,,,restaurant/bar/l ounge,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-07,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8030,31.0,fha,,,urrey,2021-04-04,2021-04-16,,,retail,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-08,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8031,32.0,fha,,,urrey,2021-04-04,2021-04-10,,,office,8.0,8.0,[1] closed,yes,yes,unknown,2021-04-04,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8032,33.0,vch,,,orth ancouver,2021-04-04,,2021-04-04,2021-05-15,maintenance/tra des/construction,,28.0,ordered closed by ph,yes,yes,no,2021-04-21,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8033,34.0,vch,,,ancouver,2021-04-04,,2021-04-04,2021-04-25,office,,3.0,managed without closure (not closed),no,no,no,,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8034,35.0,nha,,,nknown,2021-04-04,2021-05-05,,,health care facility (acute/ltc),,5.0,"open (if open, reason for non-closure)",no,no,no,,unknow n,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8035,36.0,nha,,,nknown,2021-04-04,2021-04-26,,,shelter/sro/con gregate housing,3.0,6.0,"open (if open, reason for non-closure)",no,no,no,,unknow n,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8036,37.0,nha,,,nknown,2021-04-04,2021-04-26,,,shelter/sro/con gregate housing,,11.0,"open (if open, reason for non-closure)",no,no,no,,unknow n,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8037,38.0,nha,,,nknown,2021-04-04,2021-04-26,,,shelter/sro/con gregate housing,,5.0,"open (if open, reason for non-closure)",no,no,no,,unknow n,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8038,39.0,fha,,,ort oquitlam,2021-04-05,2021-05-22,,,restaurant/bar/l ounge,9.0,9.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8039,40.0,fha,,,elta,2021-04-05,2021-05-21,,,food processing,9.0,9.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8040,41.0,fha,,,urnaby,2021-04-05,2021-05-07,,,manufacturing/in dustry,12.0,12.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8041,42.0,fha,,,urnaby,2021-04-05,2021-04-24,,,manufacturing/in dustry,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8042,43.0,fha,,,aple ridge,2021-04-05,2021-04-23,,,office,6.0,6.0,[1] closed,yes,yes,unknown,2021-04-12,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8043,44.0,fha,,,urnaby,2021-04-05,2021-04-23,,,office,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-06,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8044,45.0,fha,,,urnaby,2021-04-05,2021-04-21,,,other,10.0,10.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8045,46.0,fha,,,elta,2021-04-05,2021-04-21,,,food processing,5.0,5.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8046,47.0,fha,,,bbotsford,2021-04-05,2021-04-21,,,warehouse,3.0,3.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8047,48.0,fha,,,surrey,2021-04-05,2021-04-21,,,other,3.0,3.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8048,49.0,fha,,,delta,2021-04-05,2021-04-21,,,restaurant/bar/l ounge,25.0,25.0,[1] closed,yes,yes,unknown,2021-04-08,no,no,yes,,no,14-2021,,14-2021,f22-1445 records_part7.pdf,
8049,50.0,fha,,,langley,2021-04-05,2021-04-20,,,restaurant/bar/l ounge,3.0,3.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8050,51.0,fha,,,langley,2021-04-05,2021-04-19,,,manufacturing/in dustry,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8051,52.0,fha,,,surrey,2021-04-05,2021-04-18,,,office,6.0,6.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8052,53.0,fha,,,surrey,2021-04-05,2021-04-15,,,restaurant/bar/l ounge,3.0,3.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8053,54.0,fha,,,surrey,2021-04-05,2021-04-13,,,office,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-06,no,no,yes,,no,14-2021,,14-2021,f22-1445 records_part7.pdf,
8054,55.0,fha,,,surrey,2021-04-05,2021-04-12,,,restaurant/bar/l ounge,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-05,no,no,yes,,no,14-2021,,14-2021,f22-1445 records_part7.pdf,
8055,56.0,vch,,,vancouver,2021-04-05,,2021-04-05,2021-04-23,other,,3.0,not a worksite,no,no,no,,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8056,57.0,vch,,,north vancouver,2021-04-05,,2021-04-05,2021-04-23,gym/fitness,,3.0,managed without closure (not closed),no,no,no,,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8057,58.0,vch,,,powell river,2021-04-05,,2021-04-05,2021-04-19,other,,3.0,not a worksite,no,no,no,,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8058,59.0,nha,,,unknown,2021-04-05,2021-04-20,,,shelter/sro/con gregate housing,,7.0,"open (if open, reason for non-closure)",no,no,no,,unknow n,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8059,60.0,nha,,,unknown,2021-04-05,2021-04-13,,,manufacturing/in dustry,,3.0,"open (if open, reason for non-closure)",no,no,no,,unknow n,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8060,61.0,fha,,,langley,2021-04-06,2021-04-30,,,manufacturing/in dustry,5.0,5.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8061,62.0,fha,,,burnaby,2021-04-06,2021-04-24,,,retail,6.0,6.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8062,63.0,fha,,,delta,2021-04-06,2021-04-21,,,retail,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8063,64.0,fha,,,burnaby,2021-04-06,2021-04-20,,,maintenance/tra des/construction,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8064,65.0,fha,,,surrey,2021-04-06,2021-04-20,,,manufacturing/in dustry,3.0,3.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8065,66.0,fha,,,abbotsford,2021-04-06,2021-04-19,,,restaurant/bar/l ounge,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-06,no,no,yes,,no,14-2021,,14-2021,f22-1445 records_part7.pdf,
8066,67.0,fha,,,surrey,2021-04-06,2021-04-19,,,manufacturing/in dustry,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-09,no,no,yes,,no,14-2021,,14-2021,f22-1445 records_part7.pdf,
8067,68.0,fha,,,surrey,2021-04-06,2021-04-19,,,office,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8068,69.0,fha,,,surrey,2021-04-06,2021-04-16,,,retail,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-07,no,no,yes,,no,14-2021,,14-2021,f22-1445 records_part7.pdf,
8069,70.0,fha,,,surrey,2021-04-06,2021-04-16,,,food processing,5.0,5.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8070,71.0,fha,,,port coquitlam,2021-04-06,2021-04-16,,,transportation,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8071,72.0,fha,,,port moody,2021-04-06,2021-04-15,,,office,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-08,no,no,yes,,no,14-2021,,14-2021,f22-1445 records_part7.pdf,
8072,73.0,fha,,,delta,2021-04-06,2021-04-14,,,manufacturing/in dustry,3.0,3.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8073,74.0,fha,,,new westminster,2021-04-06,2021-04-14,,,personal care,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-09,no,no,yes,,no,14-2021,,14-2021,f22-1445 records_part7.pdf,
8074,75.0,fha,,,pitt meadows,2021-04-06,2021-04-06,,,office,5.0,5.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8075,76.0,vch,,,vancouver,2021-04-06,,2021-04-06,2021-04-27,gym/fitness,,3.0,ordered closed by ph,yes,yes,no,2021-04-16,no,no,no,,no,14-2021,,15-2021,f22-1445 records_part7.pdf,
8076,77.0,fha,,,abbotsford,2021-04-07,2021-05-14,,,retail,14.0,14.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8077,78.0,fha,,,port coquitlam,2021-04-07,2021-05-11,,,office,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-22,no,no,yes,,no,14-2021,,16-2021,f22-1445 records_part7.pdf,
8078,79.0,fha,,,delta,2021-04-07,2021-05-01,,,manufacturing/in dustry,3.0,3.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8079,80.0,fha,,,surrey,2021-04-07,2021-04-28,,,food processing,13.0,13.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8080,81.0,fha,,,burnaby,2021-04-07,2021-04-24,,,maintenance/tra des/construction,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8081,82.0,fha,,,burnaby,2021-04-07,2021-04-24,,,maintenance/tra des/construction,17.0,17.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8082,83.0,fha,,,maple ridge,2021-04-07,2021-04-23,,,gym/fitness,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-09,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8083,84.0,fha,,,surrey,2021-04-07,2021-04-22,,,restaurant/bar/l ounge,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-08,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8084,85.0,fha,,,angley,2021-04-07,2021-04-20,,,restaurant/bar/l ounge,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-09,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8085,86.0,fha,,,delta,2021-04-07,2021-04-20,,,maintenance/tra des/construction,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8086,87.0,fha,,,port coquitlam,2021-04-07,2021-04-19,,,food processing,5.0,5.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8087,88.0,fha,,,angley,2021-04-07,2021-04-18,,,other,3.0,3.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8088,89.0,fha,,,burnaby,2021-04-07,2021-04-17,,,retail,3.0,3.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8089,90.0,vch,,,west vancouver,2021-04-07,,2021-04-07,2021-04-27,hospitality/servic es,,7.0,partially closed or widespread isolation by ph,yes,no,no,,yes,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8090,91.0,vch,,,north vancouver,2021-04-07,,2021-04-07,2021-04-26,shelter/sro/con gregate housing,,3.0,essential function (not closed),no,no,no,,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8091,92.0,nha,,,unknown,2021-04-07,2021-06-09,,,manufacturing/in dustry,,18.0,"open (if open, reason for non-closure)",no,no,no,,unknow n,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8092,93.0,fha,,,port moody,2021-04-08,2021-06-17,,,gym/fitness,29.0,29.0,[1] closed,yes,yes,unknown,2021-04-14,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8093,94.0,fha,,,surrey,2021-04-08,2021-05-15,,,gym/fitness,10.0,10.0,[1] closed,yes,yes,unknown,2021-04-12,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8094,95.0,fha,,,burnaby,2021-04-08,2021-05-11,,,gym/fitness,12.0,12.0,[1] closed,yes,yes,unknown,2021-05-02,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8095,96.0,fha,,,surrey,2021-04-08,2021-04-29,,,office,12.0,12.0,[1] closed,yes,no,unknown,2021-04-18,yes,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8096,97.0,fha,,,langley,2021-04-08,2021-04-26,,,retail,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-13,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8097,98.0,fha,,,surrey,2021-04-08,2021-04-22,,,restaurant/bar/l ounge,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-09,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8098,99.0,vch,,,vancouver,2021-04-08,,2021-04-08,2021-04-30,retail,,6.0,voluntarily closed by operator,yes,no,yes,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8099,100.0,vch,,,north vancouver,2021-04-08,,2021-04-08,2021-04-25,gym/fitness,,8.0,managed without closure (not closed),no,no,no,,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8100,101.0,vch,,,vancouver,2021-04-08,,2021-04-08,2021-04-25,other,,3.0,not a worksite,no,no,no,,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8101,102.0,vch,,,vancouver,2021-04-08,,2021-04-08,2021-04-23,restaurant/bar/l ounge,,4.0,partially closed or widespread isolation by ph,yes,no,no,,yes,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8102,103.0,fha,,,surrey,2021-04-09,2021-05-29,,,food processing,11.0,11.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8103,104.0,fha,,,abbotsford,2021-04-09,2021-05-17,,,office,28.0,28.0,[1] closed,yes,yes,unknown,2021-04-10,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8104,105.0,fha,,,coquitlam,2021-04-09,2021-05-02,,,retail,5.0,5.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8105,106.0,fha,,,bbotsford,2021-04-09,2021-04-30,,,manufacturing/in dustry,14.0,14.0,[1] closed,yes,yes,unknown,2021-04-10,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8106,107.0,fha,,,urnaby,2021-04-09,2021-04-30,,,gym/fitness,12.0,12.0,[1] closed,yes,yes,unknown,2021-04-15,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8107,108.0,fha,,,urrey,2021-04-09,2021-04-26,,,retail,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8108,109.0,fha,,,urrey,2021-04-09,2021-04-23,,,office,6.0,6.0,[1] closed,yes,yes,unknown,2021-04-12,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8109,110.0,fha,,,ew estminster,2021-04-09,2021-04-22,,,gym/fitness,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-10,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8110,111.0,fha,,,urrey,2021-04-09,2021-04-21,,,office,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8111,112.0,fha,,,oquitlam,2021-04-09,2021-04-21,,,first responder,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8112,113.0,fha,,,urrey,2021-04-09,2021-04-21,,,warehouse,5.0,5.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8113,114.0,fha,,,oquitlam,2021-04-09,2021-04-19,,,restaurant/bar/l ounge,8.0,8.0,[1] closed,yes,yes,unknown,2021-04-12,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8114,115.0,fha,,,urrey,2021-04-09,2021-04-19,,,manufacturing/in dustry,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-12,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8115,116.0,fha,,,ort oquitlam,2021-04-09,2021-04-11,,,other,3.0,3.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8116,117.0,vch,,,orth ancouver,2021-04-09,,2021-04-09,2021-05-07,school/daycare,,19.0,voluntarily closed by operator,yes,no,yes,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8117,118.0,vch,,,ancouver,2021-04-09,,2021-04-09,2021-04-30,other,,5.0,not a worksite,no,no,no,,no,no,yes,,no,14-2021,,,f22-1445 records_part7.pdf,
8118,119.0,fha,,,urnaby,2021-04-10,2021-04-28,,,retail,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8119,120.0,fha,,,elta,2021-04-10,2021-04-19,,,farm/agriculture,4.0,4.0,,no,no,unknown,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8120,121.0,vch,,,est ancouver,2021-04-10,,2021-04-10,2021-05-07,retail,,3.0,voluntarily closed by operator,yes,no,yes,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8121,122.0,vch,,,ancouver,2021-04-10,,2021-04-10,2021-05-05,school/daycare,,9.0,voluntarily closed by operator,yes,no,yes,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8122,123.0,vch,,,orth ancouver,2021-04-10,,2021-04-10,2021-04-28,school/daycare,,8.0,voluntarily closed by operator,yes,no,yes,,no,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8123,124.0,vch,,,orth ancouver,2021-04-10,,2021-04-10,2021-04-25,school/daycare,,3.0,partially closed or widespread isolation by ph,yes,no,no,,yes,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8124,125.0,nha,,,nknown,2021-04-10,2021-04-26,,,shelter/sro/con gregate housing,2.0,5.0,"open (if open, reason for non-closure)",no,no,no,,unknow n,no,no,,no,14-2021,,,f22-1445 records_part7.pdf,
8125,126.0,fha,,,angley,2021-04-11,2021-05-20,,,manufacturing/in dustry,11.0,11.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8126,127.0,fha,,,ort oquitlam,2021-04-11,2021-04-28,,,restaurant/bar/l ounge,4.0,4.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8127,128.0,fha,,,gassiz,2021-04-11,2021-04-27,,,hospitality/servic es,57.0,57.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8128,129.0,fha,,,oquitlam,2021-04-11,2021-04-26,,,restaurant/bar/l ounge,6.0,6.0,[1] closed,yes,yes,unknown,2021-04-12,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8129,130.0,fha,,,urrey,2021-04-11,2021-04-23,,,retail,6.0,6.0,[1] closed,yes,yes,unknown,2021-04-12,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8130,131.0,fha,,,angley,2021-04-11,2021-04-23,,,restaurant/bar/l ounge,7.0,7.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8131,132.0,fha,,,oquitlam,2021-04-11,2021-04-22,,,restaurant/bar/l ounge,4.0,4.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8132,133.0,fha,,,urrey,2021-04-11,2021-04-21,,,personal care,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-12,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8133,134.0,fha,,,urrey,2021-04-11,2021-04-20,,,restaurant/bar/l ounge,4.0,4.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8134,135.0,fha,,,angley,2021-04-11,2021-04-19,,,office,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-12,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8135,136.0,fha,,,elta,2021-04-11,2021-04-14,,,farm/agriculture,3.0,3.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8136,137.0,fha,,,urnaby,2021-04-11,2021-04-11,,,retail,3.0,3.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8137,138.0,fha,,,angley,2021-04-11,2021-04-11,,,restaurant/bar/l ounge,3.0,3.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8138,139.0,fha,,,angley,2021-04-11,2021-04-11,,,restaurant/bar/l ounge,3.0,3.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8139,140.0,vch,,,ancouver,2021-04-11,,2021-04-11,2021-04-29,maintenance/tra des/construction,,3.0,managed without closure (not closed),no,no,no,,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
